GPS;07/10/2025-03:22:45;DOBACK024;Sesión:1
HoraRaspberry,Fecha,Hora(GPS),Latitud,Longitud,Altitud,HDOP,Fix,NumSats,Velocidad(km/h)
Hora Raspberry-03:25:35,07/10/2025,Hora GPS-01:23:5.,sin datos GPS
Hora Raspberry-03:25:36,07/10/2025,Hora GPS-12:53:6.,sin datos GPS
Hora Raspberry-03:25:37,07/10/2025,Hora GPS-01:25:37,sin datos GPS
Hora Raspberry-03:25:38,07/10/2025,Hora GPS-01:25:38,sin datos GPS
Hora Raspberry-03:25:38,07/10/2025,Hora GPS-01:25:38,sin datos GPS
Hora Raspberry-03:25:39,07/10/2025,Hora GPS-01:25:39,sin datos GPS
Hora Raspberry-03:25:40,07/10/2025,Hora GPS-01:25:0.,sin datos GPS
Hora Raspberry-03:25:41,07/10/2025,Hora GPS-01:25:41,sin datos GPS
Hora Raspberry-03:25:43,07/10/2025,Hora GPS-01:25:43,sin datos GPS
Hora Raspberry-03:25:44,07/10/2025,Hora GPS-01:25:44,sin datos GPS
Hora Raspberry-03:25:45,07/10/2025,Hora GPS-01:25:45,sin datos GPS
Hora Raspberry-03:25:46,07/10/2025,Hora GPS-01:25:46,sin datos GPS
Hora Raspberry-03:25:47,07/10/2025,Hora GPS-01:25:47,sin datos GPS
Hora Raspberry-03:25:48,07/10/2025,Hora GPS-01:25:48,sin datos GPS
Hora Raspberry-03:25:49,07/10/2025,Hora GPS-01:25:49,sin datos GPS
Hora Raspberry-03:25:50,07/10/2025,Hora GPS-01:25:50,sin datos GPS
Hora Raspberry-03:25:51,07/10/2025,Hora GPS-01:25:51,sin datos GPS
Hora Raspberry-03:25:52,07/10/2025,Hora GPS-01:25:52,sin datos GPS
Hora Raspberry-03:25:53,07/10/2025,Hora GPS-01:25:53,sin datos GPS
Hora Raspberry-03:25:54,07/10/2025,Hora GPS-01:25:54,sin datos GPS
Hora Raspberry-03:25:55,07/10/2025,Hora GPS-01:25:55,sin datos GPS
Hora Raspberry-03:25:56,07/10/2025,Hora GPS-01:25:56,sin datos GPS
Hora Raspberry-03:25:57,07/10/2025,Hora GPS-01:25:57,sin datos GPS
Hora Raspberry-03:25:58,07/10/2025,Hora GPS-01:25:58,sin datos GPS
Hora Raspberry-03:25:59,07/10/2025,Hora GPS-01:25:59,sin datos GPS
Hora Raspberry-03:26:00,07/10/2025,Hora GPS-01:26:00,sin datos GPS
Hora Raspberry-03:26:01,07/10/2025,Hora GPS-01:26:01,sin datos GPS
Hora Raspberry-03:26:02,07/10/2025,Hora GPS-01:26:02,sin datos GPS
Hora Raspberry-03:26:03,07/10/2025,Hora GPS-01:26:03,sin datos GPS
03:26:04,07/10/2025,01:26:04,40.5565173,-3.6031427,655.3,2.11,1,04,107.95
03:26:05,07/10/2025,01:26:05,40.5566792,-3.6028962,656.6,2.11,1,04,107.73
03:26:06,07/10/2025,01:26:06,40.5568463,-3.6026335,657.2,2.11,1,04,107.98
03:26:07,07/10/2025,01:26:07,40.5570288,-3.6023665,657.2,2.11,1,04,108.28
03:26:08,07/10/2025,01:26:08,40.5572127,-3.6020915,659.3,2.11,1,04,108.85
03:26:09,07/10/2025,01:26:09,40.5573900,-3.6018277,659.4,2.11,1,04,108.93
03:26:10,07/10/2025,01:26:10,40.5575607,-3.6015662,659.5,2.11,1,04,108.68
03:26:11,07/10/2025,01:26:11,40.5577320,-3.6013003,660.6,2.11,1,04,108.68
03:26:13,07/10/2025,01:26:13,40.5580828,-3.6007738,661.2,2.11,1,04,108.51
03:26:14,07/10/2025,01:26:14,40.5582625,-3.6005160,660.1,2.11,1,04,108.68
03:26:15,07/10/2025,01:26:15,40.5584443,-3.6002548,659.8,2.11,1,04,109.01
03:26:16,07/10/2025,01:26:16,40.5586242,-3.5999947,659.5,2.11,1,04,106.85
03:26:17,07/10/2025,01:26:17,40.5588050,-3.5997365,658.7,2.11,1,04,107.75
03:26:18,07/10/2025,01:26:18,40.5589807,-3.5994777,658.4,2.11,1,04,107.37
03:26:19,07/10/2025,01:26:19,40.5591545,-3.5992168,659.8,2.11,1,04,107.34
03:26:20,07/10/2025,01:26:20,40.5593343,-3.5989558,660.9,2.12,1,04,107.07
03:26:21,07/10/2025,01:26:21,40.5595160,-3.5986913,662.7,2.12,1,04,106.71
03:26:22,07/10/2025,01:26:22,40.5597012,-3.5984320,663.0,2.12,1,04,106.40
03:26:23,07/10/2025,01:26:23,40.5598777,-3.5981695,665.7,2.12,1,04,105.58
03:26:24,07/10/2025,01:26:2.,40.5600553,-3.5979103,667.4,2.12,1,04,105.43
03:26:25,07/10/2025,01:26:25,40.5602285,-3.5976497,670.3,2.12,1,04,104.39
03:26:26,07/10/2025,01:26:26,40.5604040,-3.5973937,671.3,2.12,1,04,104.39
03:26:27,07/10/2025,01:26:27,40.5605778,-3.5971382,672.8,2.12,1,04,104.39
03:26:28,07/10/2025,01:26:28,4.5607527,-3.5968855,673.3,2.12,1,04,103.43
03:26:29,07/10/2025,01:26:29,40.5609147,-3.5966288,677.1,2.12,1,04,102.35
03:26:30,07/10/2025,01:26:30,40.5610890,-3.5963758,678.2,2.12,1,04,102.85
03:26:31,07/10/2025,01:26:31,40.5612592,-3.5961235,680.1,2.12,1,04,102.64
03:26:32,07/10/2025,01:26:32,40.5614335,-3.5958720,681.1,2.12,1,04,102.90
03:26:33,07/10/2025,01:26:33,0.5616170,-3.5956257,678.4,2.12,1,04,103.63
