GPS;03/10/2025-09:47:31;DOBACK027;Sesión:1
HoraRaspberry,Fecha,Hora(GPS),Latitud,Longitud,Altitud,HDOP,Fix,NumSats,Velocidad(km/h)
10:00:01,03/10/2025,08:00:01,40.5356855,-0.6183912,638.8,0.90,1,11,0.26
10:00:02,03/10/2025,08:00:02,40.5356850,-3.6183920,638.7,0.94,1,11,0.26
10:00:03,03/10/2025,08:00:03,40.5356845,-3.6183928,638.5,0.90,1,11,
10:00:04,03/10/2025,08:00:04,40.5356837,-3.6183942,638.3,0.90,1,11,0.15
10:00:05,03/10/2025,08:00:05,40.5356832,-3.6183948,638.2,0.94,1,11,0.15
10:00:06,03/10/2025,08:00:06,4.0523497,-3.6183953,638.0,0.90,1,11,0.04
10:00:07,03/10/2025,08:00:07,40.5356830,-3.6183952,637.9,0.90,1,11,0.19
10:00:08,03/10/2025,08:00:08,40.5356835,-3.6183957,637.8,0.90,1,11,0.11
10:00:09,03/10/2025,08:00:09,40.5356845,-3.6183958,637.7,0.90,1,11,0.27
10:00:10,03/10/2025,08:00:10,40.5356857,-3.6183963,637.8,0.90,1,11,0.29
10:00:11,03/10/2025,08:00:11,40.5356855,-3.6183970,637.6,0.94,1,11,0.29
10:00:12,03/10/2025,08:00:12,40.5356848,-3.6183985,637.5,0.90,1,11,0.28
10:00:13,03/10/2025,08:00:13,40.5356850,-3.6183993,637.5,0.90,1,11,
10:00:15,03/10/2025,08:00:15,40.5356848,-337104.1000000,637.,0.90,1,11,88.90
10:00:16,03/10/2025,08:00:16,40.5356850,-3.6184020,637.6,0.90,1,11,0.14
10:00:17,03/10/2025,08:00:17,40.5356858,-3.6184023,637.5,0.90,1,11,0.18
10:00:18,03/10/2025,08:00:18,40.5356857,-3.6184037,637.5,0.90,1,11,0.05
10:00:19,03/10/2025,08:00:19,40.5356858,-3.6184047,637.4,0.90,1,11,
10:00:20,03/10/2025,08:00:20,40.5356855,-3.6184075,637.6,0.90,1,11,
10:00:22,03/10/2025,08:00:22,40.5356842,-3.6184115,637.8,0.90,1,11,0.04
10:00:23,03/10/2025,08:00:3.,40.5356835,-3.6184130,637.9,0.90,1,11,0.06
10:00:24,03/10/2025,08:00:24,40.5356825,3.6184140,637.9,0.90,1,11,0.11
10:00:25,03/10/2025,08:00:25,40.5356818,-3.6184147,637.9,0.90,1,11,0.14
10:00:26,03/10/2025,08:00:26,40.5356818,-3.6184142,638.0,0.90,1,11,0.22
10:00:27,03/10/2025,08:00:27,40.5356815,-3.6184138,638.1,0.90,1,11,0.22
10:00:28,03/10/2025,08:00:28,4.0356808,-3.6184145,638.2,0.90,1,11,0.12
10:00:29,03/10/2025,08:00:29,40.5356800,-3.6184160,638.2,0.90,1,11,0.15
10:00:30,03/10/2025,08:00:30,40.5356793,-3.6184172,638.3,0.90,1,11,0.17
10:00:31,03/10/2025,08:00:31,40.5356790,-3.6184178,638.4,0.90,1,11,0.07
10:00:32,03/10/2025,08:00:32,40.5356785,-3.6184187,638.4,0.90,1,11,0.14
10:00:33,03/10/2025,08:00:33,40.5356783,-3.6184193,638.5,0.90,1,11,0.15
10:00:34,03/10/2025,08:00:34,40.5356782,-3.6184198,638.4,0.90,1,11,0.16
10:00:35,03/10/2025,08:00:35,40.5356775,-3.6184215,638.4,0.90,1,11,0.16
10:00:37,03/10/2025,08:00:37,40.5356763,-3.6184250,638.5,0.90,1,11,0.03
10:00:38,03/10/2025,08:00:38,40.5356762,-3.6184258,638.6,0.90,1,11,0.14
10:00:39,03/10/2025,08:00:39,40.5356770,-3.6184247,638.5,0.85,1,12,0.04
10:00:40,03/10/2025,08:00:40,40.5356780,-3.6184225,638.3,0.85,1,12,0.14
10:00:41,03/10/2025,08:00:41,40.5356792,-3.6184202,638.2,0.85,1,12,0.10
10:00:42,03/10/2025,08:00:42,40.5356803,-3.6184190,637.7,0.85,1,12,0.19
10:00:43,03/10/2025,08:00:43,40.5356810,-3.6184177,637.3,0.85,1,12,0.20
10:00:45,03/10/2025,08:00:45,40.5356825,-3.6184158,636.6,0.96,1,11,0.04
10:00:46,03/10/2025,08:00:46,40.5356838,-0.6184143,636.3,0.96,1,11,0.29
10:00:47,03/10/2025,08:00:47,40.5356853,-3.6184132,635.8,0.9,1,11,0.29
10:00:48,03/10/2025,80:04:8.,4032141.3666667,-3.6184120,635.3,0.96,1,11,0.11
10:00:49,03/10/2025,08:00:49,40.5356880,-3.6184117,634.8,0.96,1,11,0.19
10:00:50,03/10/2025,08:05:0.,40.5356895,-3.6184108,634.5,0.96,1,11,0.30
10:00:51,03/10/2025,08:00:51,40.5356908,-3.6184100,634.0,0.96,1,11,0.17
10:00:53,03/10/2025,08:00:53,40.5356930,-3.6184090,633.1,0.96,1,11,0.36
10:00:54,03/10/2025,08:00:54,40.5356943,-3.6184085,632.7,0.6,1,11,0.36
10:00:55,03/10/2025,08:00:55,40.5356965,-3.6184085,632.1,0.96,1,11,0.20
10:00:56,03/10/2025,08:00:56,40.5356973,-3.6184082,631.8,0.96,1,11,0.15
10:00:57,03/10/2025,08:00:57,40.5356973,-3.6184093,631.3,0.96,1,11,0.24
10:00:58,03/10/2025,08:00:58,40.5356978,-3.6184095,630.8,0.96,1,11,0.06
10:00:59,03/10/2025,08:00:59,40.5356972,-3.6184108,630.4,1.24,1,11,0.10
10:01:00,03/10/2025,08:01:00,40.5356968,-3.6184122,630.2,1.09,1,11,0.09
10:01:01,03/10/2025,08:01:01,40.5356960,-3.6184128,630.4,1.14,1,11,0.83
10:01:03,03/10/2025,08:01:03,40.5356937,-3.6184113,630.9,1.12,1,11,0.31
10:01:04,03/10/2025,08:01:04,40.5356920,-3.6184100,631.2,1.12,1,11,0.14
10:01:05,03/10/2025,08:01:05,40.5356905,-3.6184100,631.3,1.01,1,11,0.13
10:01:06,03/10/2025,08:01:06,40.5356893,-3.6184105,631.3,1.01,1,11,0.13
10:01:07,03/10/2025,08:01:07,40.5356877,-3.6184102,631.6,1.27,1,11,0.17
10:01:08,03/10/2025,08:01:08,40.5356867,-3.6184095,631.8,1.04,1,12,0.08
10:01:09,03/10/2025,08:01:09,40.5356852,-3.6184098,632.0,1.04,1,12,0.19
10:01:10,03/10/2025,08:01:10,40.5356837,-3.6184100,632.2,1.04,1,12,0.08
10:01:11,03/10/2025,08:01:11,40.5356827,-3.6184092,632.4,1.04,1,12,0.21
10:01:12,03/10/2025,08:01:12,40.5356818,-3.6184082,632.5,1.04,1,12,0.45
10:01:13,03/10/2025,08:01:13,40.5356808,-3.6184070,632.9,1.04,1,12,0.26
10:01:14,03/10/2025,08:01:14,40.5356795,-3.6184067,633.3,0.96,1,12,0.09
10:01:15,03/10/2025,08:01:15,40.5356783,-3.6184055,633.,0.96,1,12,0.25
10:01:16,03/10/2025,08:01:16,40.5356773,-3.6184043,634.3,0.96,1,2,0.02
10:01:17,03/10/2025,08:01:17,40.5356762,-3.6184033,634.7,0.96,1,12,0.11
10:01:18,03/10/2025,08:01:18,40.5356758,-3.6184035,634.8,0.96,1,12,0.21
10:01:19,03/10/2025,08:01:19,40.5356750,-3.6184032,635.0,0.96,1,12,0.18
10:01:20,03/10/2025,08:01:20,40.5356743,3.6184027,635.0,0.96,1,12,0.04
10:01:21,03/10/2025,08:01:21,40.5356735,-3.6184018,635.2,0.96,1,12,
10:01:22,03/10/2025,08:01:22,40.5356728,-3.6183983,635.7,0.96,1,12,0.06
10:01:23,03/10/2025,08:01:23,40.5356722,-3.6183992,636.0,1.03,1,12,0.07
10:01:24,03/10/2025,08:02:4.,4032140.4666667,-3.6183978,636.3,1.03,1,12,
10:01:25,03/10/2025,08:01:25,40.5356707,-3.6183968,636.6,1.03,1,12,0.08
10:01:26,03/10/2025,08:01:26,40.5356698,-3.6183965,636.8,1.03,1,12,0.08
10:01:27,03/10/2025,08:01:27,40.5356688,-3.6183958,637.2,1.03,1,12,0.10
10:01:28,03/10/2025,08:01:28,40.5356678,-3.6183963,637.4,1.03,1,12,0.26
10:01:29,03/10/2025,08:01:29,40.5356668,-3.6183960,637.7,1.03,1,12,0.08
10:01:30,03/10/2025,08:01:30,40.5366550,-3.6183960,638.0,1.03,1,12,0.08
10:01:31,03/10/2025,08:01:31,40.5356642,-3.6183947,638.3,0.99,1,12,0.08
10:01:32,03/10/2025,08:01:32,40.5356633,-3.6183940,638.7,0.99,1,12,0.67
10:01:33,03/10/2025,08:01:33,40.5356625,-3.6183917,639.2,0.99,1,12,0.25
10:01:34,03/10/2025,08:01:34,40.5356625,-3.6183897,639.7,0.99,1,12,0.13
10:01:35,03/10/2025,08:01:35,40.5356618,-3.6183915,639.5,0.99,1,12,0.27
10:01:37,03/10/2025,08:01:37,40.5356590,-3.6183930,640.2,0.99,1,12,0.33
10:01:38,03/10/2025,08:01:38,40.5356578,-3.6183948,640.2,0.99,1,12,0.12
10:01:39,03/10/2025,08:01:39,40.5356562,-3.6183955,640.5,0.99,1,12,0.12
10:01:41,03/10/2025,08:01:41,40.5356537,-3.6183980,640.8,1.03,1,11,0.28
10:01:42,03/10/2025,08:01:42,40.5356553,-3.6184037,639.6,0.99,1,11,0.14
10:01:43,03/10/2025,08:01:43,40.5356568,-3.6184095,638.2,0.89,1,12,0.08
10:01:44,03/10/2025,08:01:44,40.5356585,-3.6184132,637.2,0.85,1,12,0.24
10:01:45,03/10/2025,08:01:45,40.5356588,-3.6184172,636.2,0.85,1,12,0.19
10:01:46,03/10/2025,08:01:46,40.5356597,-3.6184198,635.5,0.99,1,12,0.34
10:01:47,03/10/2025,08:01:47,40.5356600,-3.6184227,634.8,0.85,1,12,0.09
10:01:48,03/10/2025,08:01:48,40.5356608,-3.6184247,634.2,0.85,1,12,0.17
10:01:49,03/10/2025,08:01:49,40.5356612,-3.6184263,633.6,0.99,1,12,0.09
10:01:50,03/10/2025,08:01:5.,40.5356610,-3.6184282,633.3,0.85,1,12,0.11
10:01:51,03/10/2025,08:01:51,40.5356612,-3.6184295,632.8,0.85,1,12,
10:01:52,03/10/2025,08:01:52,40.5356617,-3.6184303,632.6,0.99,1,12,0.07
10:01:53,03/10/2025,08:01:53,40.5356617,-3.6184318,632.5,0.85,1,12,0.19
10:01:55,03/10/2025,08:01:55,40.5356613,-3.6184350,632.2,0.89,1,12,0.03
10:01:56,03/10/2025,08:01:56,40.5356612,-3.6184353,632.2,0.85,1,12,0.10
10:01:57,03/10/2025,08:01:57,40.5356612,-3.6184358,632.1,0.85,1,12,0.32
10:01:58,03/10/2025,08:01:58,40.5356610,-3.6184362,631.9,0.89,1,12,0.05
10:02:01,03/10/2025,08:02:01,40.5356593,-3.6184362,631.6,0.85,1,12,0.15
10:02:02,03/10/2025,08:02:02,40.5356607,-3.6184357,631.6,0.85,1,12,0.58
10:02:03,03/10/2025,08:02:03,40.5356610,-3.6184348,631.6,0.85,1,12,0.08
10:02:05,03/10/2025,08:02:05,40.5356618,-3.6184313,631.6,0.85,1,12,0.09
10:02:06,03/10/2025,08:02:06,40.5356617,-3.6184307,631.7,0.85,1,12,0.03
10:02:07,03/10/2025,08:02:07,40.5356613,-3.6184305,631.8,0.99,1,12,0.11
10:02:08,03/10/2025,08:02:08,40.5356610,-3.6184310,632.0,0.85,1,12,0.10
10:02:09,03/10/2025,08:02:09,40.5356607,-3.6184313,632.1,0.85,1,12,0.20
10:02:10,03/10/2025,08:02:10,40.5356598,-3.6184315,632.1,0.94,1,12,0.14
10:02:11,03/10/2025,08:02:11,40.5356588,-3.6184322,632.3,0.85,1,12,0.19
10:02:12,03/10/2025,08:02:12,40.5356582,-3.6184327,632.4,0.85,1,12,0.07
10:02:13,03/10/2025,08:02:13,40.5356577,-3.6184332,632.5,0.85,1,12,
10:02:15,03/10/2025,08:02:15,40.5356577,-3.6184310,632.7,0.85,1,12,0.09
10:02:16,03/10/2025,08:02:16,4.0356578,-3.6184292,632.7,0.94,1,12,0.09
10:02:17,03/10/2025,08:02:17,40.5356573,-3.6184282,632.7,0.85,1,12,0.17
10:02:18,03/10/2025,08:02:18,40.5356575,-3.6184272,632.7,0.85,1,2,0.03
10:02:19,03/10/2025,08:02:19,40.5356582,-3.6184257,632.8,0.94,1,12,0.37
10:02:20,03/10/2025,08:02:20,4.0523248,-3.6184258,632.9,0.85,1,12,0.23
10:02:21,03/10/2025,08:02:21,40.5356587,-3.6184247,633.0,0.84,1,12,0.29
10:02:22,03/10/2025,08:02:22,40.5356582,-3.6184252,633.1,0.97,1,12,0.25
10:02:23,03/10/2025,08:02:23,40.5356575,-3.6184253,633.2,0.84,1,12,0.06
10:02:24,03/10/2025,08:22:4.,40.5356580,-3.6184263,633.2,0.88,1,12,0.18
10:02:25,03/10/2025,08:02:25,40.5356580,-3.6184268,633.2,0.88,1,12,0.03
10:02:26,03/10/2025,08:02:26,40.5356580,-3.6184275,633.2,1.01,1,11,0.09
10:02:27,03/10/2025,08:02:27,40.5356580,-0.6184275,633.1,0.89,1,12,0.09
10:02:28,03/10/2025,08:02:28,40.5356580,-3.6184273,633.1,1.13,1,12,0.10
10:02:29,03/10/2025,08:02:29,40.5356577,-3.6184280,633.0,0.89,1,12,0.07
10:02:31,03/10/2025,08:02:31,40.5356573,-3.6184273,633.0,1.09,1,12,0.24
10:02:32,03/10/2025,08:02:32,40.5356575,-3.6184275,632.9,0.89,1,12,0.11
10:02:33,03/10/2025,08:02:33,40.5356578,-3.6184280,632.8,0.89,1,12,0.12
10:02:34,03/10/2025,08:02:34,40.5356585,-3.6184282,632.7,1.13,1,12,0.04
10:02:35,03/10/2025,08:02:35,40.5356592,-3.6184280,632.7,0.89,1,12,0.04
10:02:37,03/10/2025,08:02:37,40.5356600,-3.6184287,632.5,1.00,1,12,
10:02:39,03/10/2025,08:02:39,40.5356587,-3.6184303,632.7,1.00,1,11,0.14
10:02:40,03/10/2025,08:02:40,40.5356580,-0.6184315,632.7,1.11,1,10,0.07
10:02:41,03/10/2025,08:02:41,40.5356578,-3.6184323,632.6,1.00,1,11,0.04
10:02:42,03/10/2025,00:24:2.,40.5355800,-3.6184333,632.5,1.00,1,11,0.14
10:02:43,03/10/2025,08:02:43,40.5356583,-3.6176717,632.4,1.11,1,11,0.16
10:02:45,03/10/2025,08:02:45,40.5356598,-3.6184343,632.2,1.00,1,11,0.07
10:02:46,03/10/2025,08:02:46,40.5356605,-3.6184348,632.1,1.11,1,11,0.13
10:02:47,03/10/2025,08:02:47,40.5356567,-3.6184352,632.1,1.00,1,11,0.11
10:02:48,03/10/2025,08:02:48,40.5356612,-3.6184352,632.0,1.00,1,11,0.03
10:02:49,03/10/2025,08:02:49,40.5356613,-3.6184353,631.9,1.00,1,11,0.09
10:02:50,03/10/2025,08:02:50,40.5356608,-3.6184362,61.9,1.00,1,11,0.03
10:02:51,03/10/2025,08:02:51,40.5356600,-3.6184363,632.2,0.95,1,11,0.13
10:02:52,03/10/2025,08:02:52,40.5356593,-3.6184368,632.2,1.00,1,11,0.04
10:02:53,03/10/2025,08:02:53,40.5356587,-3.6184378,632.3,1.00,1,12,0.18
10:02:55,03/10/2025,08:02:55,40.5356580,-3.6184393,632.2,1.00,1,12,0.09
10:02:56,03/10/2025,08:02:56,40.5356580,-3.6184395,632.5,0.84,1,12,0.09
10:02:57,03/10/2025,08:02:57,40.5356583,-3.6184395,632.6,0.84,1,12,0.09
10:02:59,03/10/2025,08:02:59,40.5356587,-3.6184402,632.6,0.88,1,12,0.10
10:03:00,03/10/2025,08:03:00,40.5356585,-3.6184398,632.7,0.84,1,12,0.09
10:03:01,03/10/2025,08:03:01,40.5356585,-3.6184393,632.9,1.04,1,1,0.21
10:03:02,03/10/2025,08:00:2.,40.5356587,-3.6184393,633.1,0.83,1,12,0.12
10:03:03,03/10/2025,08:03:03,40.5356588,-3.6184393,633.2,0.83,1,12,0.04
10:03:04,03/10/2025,08:03:04,40.5356580,-3.6184403,633.3,1.04,1,12,0.11
10:03:05,03/10/2025,08:03:05,40.5356573,-3.6184412,633.4,0.83,1,12,0.10
10:03:07,03/10/2025,08:03:07,40.5356565,-3.6184427,633.7,0.83,1,12,0.14
10:03:08,03/10/2025,08:03:08,40.5355633,-3.6184438,633.8,0.83,1,12,0.06
10:03:09,03/10/2025,08:03:09,40.5356560,-0.5517788,633.9,0.83,1,12,0.19
10:03:10,03/10/2025,08:03:10,40.5356555,-3.6184467,633.9,0.87,1,12,0.19
10:03:11,03/10/2025,08:03:11,40.5355500,-3.6184478,634.1,0.83,1,12,0.12
10:03:12,03/10/2025,08:03:12,40.5356545,-3.6184490,634.2,0.83,1,12,0.05
10:03:13,03/10/2025,08:03:13,40.5356543,-3.6184498,634.3,0.92,1,12,0.07
10:03:14,03/10/2025,08:03:14,40.5356545,-3.6184510,634.4,0.83,1,12,0.08
10:03:16,03/10/2025,08:03:16,40.5356548,-3.6184525,634.4,1.04,1,12,0.19
10:03:17,03/10/2025,08:03:17,40.5356555,-3.6184528,634.4,0.83,1,12,0.19
10:03:19,03/10/2025,08:03:19,40.5356565,-3.6184548,634.5,0.92,1,12,0.20
10:03:20,03/10/2025,08:03:20,40.5356570,-3.6184560,634.5,0.83,1,12,0.09
10:03:21,03/10/2025,08:03:21,40.5356570,-3.6184573,634.4,0.83,1,12,0.09
10:03:22,03/10/2025,08:03:22,40.5356573,-3.6184590,634.4,092,1,12,0.09
10:03:23,03/10/2025,08:03:23,40.5356575,-3.6184608,634.4,0.84,1,12,0.27
10:03:24,03/10/2025,08:03:24,40.5356573,-3.6184623,634.3,0.84,1,12,0.17
10:03:25,03/10/2025,08:03:25,40.5356575,-3.6184632,634.2,0.4,1,12,0.06
10:03:26,03/10/2025,08:03:26,40.5356577,-3.6184643,634.2,0.84,1,12,0.04
10:03:27,03/10/2025,08:03:27,40.5356583,-3.6184653,634.1,0.84,1,12,0.04
10:03:29,03/10/2025,08:03:29,40.5356602,-3.6184658,633.9,0.84,1,12,0.10
10:03:30,03/10/2025,08:03:30,40.5356608,-3.6184663,633.8,0.84,1,12,0.06
10:03:31,03/10/2025,08:03:31,40.5366150,-3.6184667,33.7,0.94,1,12,0.06
10:03:32,03/10/2025,08:03:32,40.5356617,-3.6184675,633.5,0.84,1,12,0.13
10:03:34,03/10/2025,08:03:34,40.5356633,-3.6184682,633.2,0.92,1,12,0.04
10:03:35,03/10/2025,08:03:35,40.5356640,-3.6184675,633.1,0.83,1,12,0.23
10:03:36,03/10/2025,08:03:36,40.5366467,-3.6184668,633.0,0.83,1,12,0.26
10:03:37,03/10/2025,08:03:37,40.5356657,-3.6184665,632.8,0.92,1,12,0.05
10:03:38,03/10/2025,08:03:38,40.5356663,-0.6184662,632.8,0.83,1,12,0.25
10:03:39,03/10/2025,08:03:39,40.5356663,-3.6196700,632.8,0.83,1,12,0.25
10:03:40,03/10/2025,08:03:40,40.5356663,-3.6184783,632.7,0.92,1,12,0.09
10:03:42,03/10/2025,00:34:2.,40.5400100,-3.6184733,631.9,0.87,1,12,0.09
10:03:43,03/10/2025,08:03:43,40.5356685,-3.6184715,631.5,0.95,1,12,0.06
10:03:44,03/10/2025,08:03:44,40.5356697,-3.6184727,631.1,0.87,1,12,0.19
10:03:46,03/10/2025,08:03:46,40.5356708,-3.6184762,630.5,0.95,1,12,0.25
10:03:47,03/10/2025,08:03:47,40.5356717,-3.6184807,630.0,0.87,1,12,0.73
10:03:48,03/10/2025,08:03:48,40.5356727,-3.6184783,629.6,0.87,1,12,0.20
10:03:49,03/10/2025,08:03:49,40.5356737,-3.6184848,629.2,0.87,1,12,0.31
10:03:52,03/10/2025,08:03:52,40.5356767,-3.6184943,627.7,0.95,1,12,0.36
10:03:53,03/10/2025,08:03:53,40.5356773,-3.6184988,627.2,0.87,1,1,0.42
10:03:58,03/10/2025,08:03:58,40.5357817,-3.6185017,626.3,0.83,1,12,0.11
10:03:59,03/10/2025,08:03:59,40.5356792,-3.6185030,625.8,0.83,1,12,0.16
10:04:00,03/10/2025,08:04:00,40.5356783,-3.6185010,625.9,0.83,1,12,0.34
10:04:01,03/10/2025,08:04:01,40.5356807,-3.6185038,625.3,0.83,1,12,0.34
10:04:02,03/10/2025,08:04:02,40.5356817,-3.6185058,624.9,0.83,1,12,0.24
10:04:03,03/10/2025,08:04:03,40.5356823,-3.6185082,624.4,0.83,1,12,0.32
10:04:04,03/10/2025,08:04:04,40.5356832,-3.6185123,623.6,0.83,1,1,0.66
10:04:05,03/10/2025,08:04:05,40.5356837,-3.6185155,623.0,0.83,1,12,0.62
10:04:06,03/10/2025,08:04:06,40.5356838,-3.6185155,622.7,0.83,,12,0.11
10:04:07,03/10/2025,08:04:07,40.5356845,-3.6185187,622.0,0.83,1,12,0.43
10:04:08,03/10/2025,08:04:08,40.5356850,-3.6185200,621.5,0.83,1,12,0.23
10:04:09,03/10/2025,08:04:09,40.5356848,-3.6185228,620.9,0.92,1,12,0.18
10:04:10,03/10/2025,08:04:10,40.5356847,-3.6185243,620.7,0.92,1,12,0.24
10:04:11,03/10/2025,08:04:11,40.5356848,-3.6185288,619.9,0.92,1,12,0.49
10:04:12,03/10/2025,08:04:12,40.5356852,-3.6185315,619.4,0.92,1,12,0.35
10:04:13,03/10/2025,08:04:13,40.5356852,-3.6185342,619.2,1.07,1,12,1.05
10:04:14,03/10/2025,08:04:14,40.5356800,-337112.6166667,619.3,1.07,1,12,1.05
10:04:15,03/10/2025,08:04:15,40.5356842,-3.6185292,619.6,0.88,1,12,0.09
10:04:16,03/10/2025,08:04:16,40.5356840,-3.6185268,619.8,0.96,1,12,0.09
10:04:17,03/10/2025,08:04:17,40.5356843,-3.6185258,619.9,0.96,1,12,0.31
10:04:18,03/10/2025,08:04:18,40.5356843,-3.6185262,619.7,0.96,1,2,0.44
10:04:19,03/10/2025,08:04:19,40.5356840,-3.6185228,620.1,0.96,1,12,0.10
10:04:20,03/10/2025,08:04:20,40.5356833,-3.6185208,620.3,0.88,1,12,0.08
10:04:21,03/10/2025,08:04:21,40.5356825,-3.6185158,620.8,0.88,1,12,0.62
10:04:22,03/10/2025,08:04:22,40.5356820,-3.6185127,60.8,0.88,1,12,0.34
10:04:23,03/10/2025,08:04:23,40.5356815,-3.6185107,620.9,0.88,1,12,0.08
10:04:25,03/10/2025,08:04:25,40.5356805,-3.6185063,621.3,0.9,1,12,0.56
10:04:27,03/10/2025,08:04:27,40.5356817,-3.6185075,621.0,0.92,1,12,0.29
10:04:28,03/10/2025,08:04:28,40.5356812,-3.6185087,620.9,0.92,1,12,0.06
10:04:29,03/10/2025,08:04:29,40.5356805,-3.6185087,620.8,0.92,1,12,0.20
10:04:30,03/10/2025,08:04:30,40.5356795,-3.6185083,620.8,0.92,,12,0.21
10:04:31,03/10/2025,08:04:31,40.5356783,-3.6185077,621.0,0.92,1,12,0.30
10:04:33,03/10/2025,08:04:33,40.5356765,-3.6185090,621.2,0.92,1,12,0.36
10:04:34,03/10/2025,08:04:34,40.5356755,-3.6185090,621.4,0.92,1,12,0.06
10:04:35,03/10/2025,08:04:35,40.5356743,-3.6185085,621.6,0.92,1,12,0.10
10:04:36,03/10/2025,08:04:36,40.5356732,-3.6185067,621.8,0.92,1,12,0.10
10:04:37,03/10/2025,08:04:37,40.5356722,-3.6185067,622.1,0.2,,12,0.09
10:04:39,03/10/2025,08:04:39,40.5356708,-3.6185055,622.7,0.83,1,12,0.10
10:04:40,03/10/2025,08:04:40,40.5356703,-3.6185043,623.0,0.92,1,12,0.19
10:04:42,03/10/2025,08:04:42,40.5356700,-3.6185005,623.6,0.83,1,12,0.04
10:04:43,03/10/2025,08:04:43,40.5356697,-3.6184995,624.1,0.83,1,12,
10:04:44,03/10/2025,08:04:44,40.5356695,-3.6184978,6245,0.92,1,12,0.07
10:04:45,03/10/2025,08:04:45,40.5356693,-3.6184965,624.9,0.83,1,12,0.12
10:04:47,03/10/2025,08:04:47,40.5356685,-3.6184942,625.6,0.92,1,12,0.11
10:04:49,03/10/2025,08:04:49,40.5356675,-3.6184903,626.4,0.83,1,12,0.04
10:04:50,03/10/2025,08:04:50,40.5356668,-3.6184890,626.9,0.92,1,12,0.19
10:04:51,03/10/2025,08:04:51,40.5356655,-3.6184882,627.3,0.83,1,12,0.15
10:04:52,03/10/2025,08:04:52,40.5356648,-3.6184870,627.7,0.83,1,12,0.14
10:04:53,03/10/2025,08:04:3.,40.5356638,-3.6184855,628.1,0.92,1,12,0.06
10:04:54,03/10/2025,00:45:4.,40.5356627,-3.6184840,628.7,0.83,1,12,0.06
10:04:55,03/10/2025,08:04:55,40.5356613,-3.6184810,629.3,083,1,12,0.20
10:04:56,03/10/2025,08:04:56,40.5356598,-3.6184783,629.7,0.92,1,12,0.16
10:04:57,03/10/2025,08:04:57,40.5356590,-3.6184757,630.2,0.83,1,12,0.12
10:04:58,03/10/2025,08:04:58,40.5356580,-3.6184730,630.7,0.83,1,12,0.12
10:04:59,03/10/2025,08:04:59,40.5356573,-3.6184710,631.1,0.92,1,12,0.13
10:05:00,03/10/2025,08:05:00,0.5356573,-3.6184688,631.6,0.92,1,12,0.12
10:05:01,03/10/2025,08:05:01,40.5356573,-3.6184677,632.1,0.83,1,12,0.09
10:05:02,03/10/2025,08:05:02,40.5356575,-3.6184657,632.6,0.83,1,2,0.35
10:05:04,03/10/2025,08:05:04,40.5356565,-0.6184650,633.6,0.91,1,12,0.24
10:05:05,03/10/2025,08:05:05,40.5356565,-3.6184650,634.2,0.91,1,12,0.43
10:05:06,03/10/2025,08:05:06,40.5356565,-3.6184648,634.6,1.04,1,12,0.17
10:05:07,03/10/2025,08:05:07,40.5356567,-3.6184638,635.1,0.91,1,12,0.19
10:05:08,03/10/2025,08:05:08,40.5356568,-3.6184627,635.4,0.91,1,12,0.19
10:05:09,03/10/2025,08:05:09,40.5356568,-3.6184618,635.8,0.92,1,12,0.09
10:05:10,03/10/2025,08:05:10,40.5356568,-3.6184605,636.2,0.83,1,12,0.09
10:05:12,03/10/2025,08:05:12,40.5356570,-3.6179100,636.8,0.92,1,12,0.16
10:05:13,03/10/2025,08:05:13,40.5356570,-3.6184568,637.0,0.87,1,12,0.04
10:05:14,03/10/2025,08:05:4.,40.5356562,-3.6184555,637.,0.83,1,12,0.01
10:05:15,03/10/2025,08:05:15,40.5356560,-3.6184650,637.7,0.92,1,12,0.17
10:05:16,03/10/2025,08:05:16,40.5356543,-3.6184558,638.1,0.83,1,12,0.63
10:05:17,03/10/2025,08:05:17,40.5356528,-3.6184567,638.5,0.83,1,12,0.35
10:05:18,03/10/2025,08:05:18,40.5356517,-3.6184570,638.8,0.92,1,12,0.28
10:05:19,03/10/2025,08:05:19,40.5356503,-3.6184573,639.2,.83,1,12,0.20
10:05:20,03/10/2025,08:05:20,40.5356492,-3.6184577,639.7,0.83,1,12,0.21
10:05:21,03/10/2025,08:05:21,40.5356478,-3.6184578,640.0,0.91,1,12,0.20
10:05:22,03/10/2025,08:05:22,40.5356470,-3.6184577,640.2,0.91,1,12,0.13
10:05:23,03/10/2025,08:05:23,40.5356465,-3.6184575,640.5,0.94,1,11,0.12
10:05:24,03/10/2025,08:05:24,40.5356455,-3.6184582,640.7,0.94,1,11,0.26
10:05:25,03/10/2025,08:05:25,40.5356447,-3.6184582,640.9,0.94,1,11,0.26
10:05:26,03/10/2025,08:05:26,40.5356437,-3.6184585,641.1,0.94,1,11,0.08
10:05:27,03/10/2025,08:05:27,40.5356427,-3.6184588,641.3,1.11,1,10,0.06
10:05:28,03/10/2025,08:05:28,40.5356420,-3.6184592,641.6,0.94,1,11,
10:05:29,03/10/2025,08:05:29,40.5356415,-3.6184592,641.8,0.94,1,11,0.13
10:05:30,03/10/2025,08:05:30,40.5356413,-3.6184588,642.0,0.91,1,12,0.09
10:05:31,03/10/2025,08:05:3.,40.5356408,-3.6184587,642.2,0.94,1,12,0.02
